modelo	gan
B	6900000
B	8140000
B	9083333.33333333
B	11330000
B	11026666.6666667
B	9816666.66666667
B	7186666.66666667
B	11566666.6666667
B	11016666.6666667
B	9356666.66666667
B	9506666.66666667
B	8186666.66666667
B	11250000
B	9663333.33333333
B	10783333.3333333
B	9470000
B	9083333.33333333
B	11006666.6666667
B	10450000
B	9063333.33333333
B	9340000
B	8673333.33333333
B	8686666.66666667
B	9776666.66666667
B	8040000
B	9506666.66666667
B	4930000
B	7380000
B	9990000
B	10476666.6666667
B	10096666.6666667
B	9066666.66666667
B	7846666.66666667
B	5906666.66666667
B	9813333.33333333
B	8966666.66666667
B	7296666.66666667
B	9923333.33333333
B	9536666.66666667
B	10873333.3333333
B	9763333.33333333
B	8950000
B	7156666.66666667
B	5036666.66666667
B	10903333.3333333
B	7416666.66666667
B	9880000
B	10860000
B	10876666.6666667
B	11653333.3333333
B	11920000
B	11646666.6666667
B	10293333.3333333
B	12403333.3333333
B	10246666.6666667
B	11130000
B	10483333.3333333
B	11006666.6666667
B	11146666.6666667
B	9990000
B	9533333.33333333
B	8056666.66666667
B	9996666.66666667
B	7470000
B	11990000
B	7856666.66666667
B	8033333.33333333
B	9200000
B	9696666.66666667
B	10463333.3333333
B	7930000
B	9270000
B	9080000
B	9366666.66666667
B	7726666.66666667
B	8510000
B	8956666.66666667
B	6510000
B	8216666.66666667
B	8676666.66666667
B	9930000
B	7806666.66666667
B	8430000
B	9190000
B	8420000
B	8893333.33333333
B	12236666.6666667
B	9433333.33333333
B	7173333.33333333
B	10460000
B	10783333.3333333
B	8856666.66666667
B	11256666.6666667
B	9313333.33333333
B	10363333.3333333
B	9393333.33333333
B	7750000
B	8373333.33333333
B	10096666.6666667
B	6473333.33333333
B	11660000
B	8773333.33333333
B	8263333.33333333
B	8806666.66666667
B	9806666.66666667
B	9510000
B	11016666.6666667
B	6433333.33333333
B	10303333.3333333
B	8336666.66666667
B	7846666.66666667
B	6410000
B	8063333.33333333
B	12316666.6666667
B	10836666.6666667
B	8210000
B	11176666.6666667
B	7123333.33333333
B	9326666.66666667
B	9783333.33333333
B	8866666.66666667
B	7870000
B	9330000
B	6403333.33333333
B	8050000
B	7670000
B	6500000
B	7696666.66666667
B	11556666.6666667
B	9550000
B	9613333.33333333
B	8930000
B	12273333.3333333
B	12200000
B	8383333.33333333
B	10396666.6666667
B	10296666.6666667
B	11150000
B	8820000
B	9090000
B	7986666.66666667
B	8916666.66666667
B	7356666.66666667
B	9606666.66666667
B	6570000
B	8756666.66666667
B	10700000
B	8263333.33333333
B	8256666.66666667
B	11440000
B	10193333.3333333
B	8840000
B	7830000
B	9296666.66666667
B	5906666.66666667
B	9953333.33333333
B	9566666.66666667
B	8646666.66666667
B	8780000
B	10256666.6666667
B	9976666.66666667
B	9913333.33333333
B	8513333.33333333
B	10370000
B	10730000
B	8603333.33333333
B	6950000
B	11330000
B	7726666.66666667
B	5496666.66666667
B	9563333.33333333
B	10280000
B	8116666.66666667
B	6573333.33333333
B	9746666.66666667
B	7203333.33333333
B	10630000
B	11750000
B	8170000
B	9193333.33333333
B	7583333.33333333
B	10076666.6666667
B	10680000
B	10780000
B	7123333.33333333
B	9510000
B	9266666.66666667
B	6336666.66666667
B	8886666.66666667
B	6350000
B	9923333.33333333
B	10633333.3333333
B	7310000
B	7740000
B	7210000
B	9100000
B	10493333.3333333
B	10850000
B	6960000
B	8826666.66666667
B	5576666.66666667
B	11226666.6666667
B	10570000
B	13946666.6666667
B	7976666.66666667
B	10333333.3333333
B	5603333.33333333
B	6800000
B	10203333.3333333
B	9093333.33333333
B	6886666.66666667
B	10266666.6666667
B	7746666.66666667
B	8913333.33333333
B	9010000
B	10003333.3333333
B	7460000
B	10890000
B	11486666.6666667
B	9880000
B	10010000
B	9450000
B	9603333.33333333
B	11446666.6666667
B	7943333.33333333
B	10866666.6666667
B	10876666.6666667
B	10430000
B	9863333.33333333
B	10130000
B	5566666.66666667
B	9026666.66666667
B	6300000
B	9450000
B	10503333.3333333
B	10606666.6666667
B	8806666.66666667
B	7846666.66666667
B	5946666.66666667
B	7913333.33333333
B	10226666.6666667
B	9513333.33333333
B	7950000
B	7640000
B	8053333.33333333
B	10006666.6666667
B	9196666.66666667
B	8156666.66666667
B	7190000
B	9193333.33333333
B	8773333.33333333
B	6686666.66666667
B	7176666.66666667
B	7460000
B	8713333.33333333
B	8453333.33333333
B	10040000
B	10296666.6666667
B	7866666.66666667
B	11210000
B	8620000
B	9346666.66666667
B	6723333.33333333
B	7303333.33333333
B	9340000
B	8063333.33333333
B	10180000
B	8063333.33333333
B	9183333.33333333
B	11826666.6666667
B	5970000
B	10890000
B	7480000
B	9210000
B	10046666.6666667
B	10753333.3333333
B	7960000
B	8986666.66666667
B	10113333.3333333
B	10326666.6666667
B	8410000
B	9256666.66666667
B	8336666.66666667
B	7470000
B	9343333.33333333
B	7583333.33333333
B	10203333.3333333
B	9290000
B	7383333.33333333
B	8823333.33333333
B	7583333.33333333
B	8040000
B	11376666.6666667
B	9803333.33333333
B	9400000
B	8880000
B	7806666.66666667
B	7946666.66666667
B	7216666.66666667
B	10200000
B	11160000
B	13046666.6666667
B	8283333.33333333
B	8260000
B	7690000
B	7836666.66666667
B	7656666.66666667
B	6546666.66666667
B	10290000
B	7526666.66666667
B	8956666.66666667
B	7763333.33333333
B	8650000
B	7600000
B	11176666.6666667
B	9433333.33333333
B	9403333.33333333
B	9423333.33333333
B	7780000
B	9443333.33333333
B	9070000
B	11420000
B	8116666.66666667
B	8246666.66666667
B	9343333.33333333
B	11756666.6666667
B	8600000
B	9606666.66666667
B	10130000
B	9373333.33333333
B	8956666.66666667
B	9166666.66666667
B	9090000
B	9373333.33333333
B	7970000
B	9430000
B	10736666.6666667
B	8103333.33333333
B	5903333.33333333
B	8483333.33333333
B	8686666.66666667
B	8673333.33333333
B	8290000
B	8770000
B	7363333.33333333
B	8866666.66666667
B	10340000
B	8833333.33333333
B	12070000
B	10330000
B	8243333.33333333
B	9180000
B	8513333.33333333
B	9140000
B	6680000
B	8143333.33333333
B	10713333.3333333
B	9800000
B	7683333.33333333
B	9393333.33333333
B	6150000
B	6240000
B	9656666.66666667
B	9963333.33333333
B	11356666.6666667
B	7096666.66666667
B	6600000
B	7143333.33333333
B	1e+07
B	11376666.6666667
B	9580000
B	9470000
B	9753333.33333333
B	8406666.66666667
B	8430000
B	8360000
B	8550000
B	9166666.66666667
B	8363333.33333333
B	6730000
B	10733333.3333333
B	12710000
B	8040000
C	9270000
C	10790000
C	7640000
C	10476666.6666667
C	6126666.66666667
C	8460000
C	8833333.33333333
C	9416666.66666667
C	8760000
C	9536666.66666667
C	7986666.66666667
C	8613333.33333333
C	10056666.6666667
C	8773333.33333333
C	9183333.33333333
C	9760000
C	8060000
C	9253333.33333333
C	10573333.3333333
C	9716666.66666667
C	11280000
C	8096666.66666667
C	9716666.66666667
C	8510000
C	8590000
C	10763333.3333333
C	7553333.33333333
C	9360000
C	8920000
C	10146666.6666667
C	10663333.3333333
C	7746666.66666667
C	8470000
C	9196666.66666667
C	11736666.6666667
C	8180000
C	10966666.6666667
C	7733333.33333333
C	8586666.66666667
C	10186666.6666667
C	9440000
C	9883333.33333333
C	8440000
C	8550000
C	8740000
C	11340000
C	10610000
C	10213333.3333333
C	9186666.66666667
C	9850000
C	8713333.33333333
C	9600000
C	8170000
C	9783333.33333333
C	11626666.6666667
C	9960000
C	11803333.3333333
C	7550000
C	9263333.33333333
C	12273333.3333333
C	10983333.3333333
C	11646666.6666667
C	8973333.33333333
C	10600000
C	9223333.33333333
C	10600000
C	9970000
C	12580000
C	9253333.33333333
C	9540000
C	9290000
C	12783333.3333333
C	10916666.6666667
C	9340000
C	10013333.3333333
C	8883333.33333333
C	9253333.33333333
C	10023333.3333333
C	9476666.66666667
C	10516666.6666667
C	11706666.6666667
C	6893333.33333333
C	12103333.3333333
C	6973333.33333333
C	10166666.6666667
C	8446666.66666667
C	11583333.3333333
C	11693333.3333333
C	11353333.3333333
C	12420000
C	9306666.66666667
C	9816666.66666667
C	10876666.6666667
C	7943333.33333333
C	10686666.6666667
C	8736666.66666667
C	11716666.6666667
C	10576666.6666667
C	9516666.66666667
C	8456666.66666667
C	9723333.33333333
C	9576666.66666667
C	11466666.6666667
C	7566666.66666667
C	8950000
C	7716666.66666667
C	9940000
C	5310000
C	9276666.66666667
C	10263333.3333333
C	9320000
C	11206666.6666667
C	10126666.6666667
C	10636666.6666667
C	8250000
C	9756666.66666667
C	9436666.66666667
C	9900000
C	9130000
C	12833333.3333333
C	10263333.3333333
C	10270000
C	10416666.6666667
C	8426666.66666667
C	12240000
C	8966666.66666667
C	14580000
C	10236666.6666667
C	13560000
C	10103333.3333333
C	11266666.6666667
C	8293333.33333333
C	8570000
C	9860000
C	11073333.3333333
C	8563333.33333333
C	12313333.3333333
C	10163333.3333333
C	11273333.3333333
C	10056666.6666667
C	8160000
C	11176666.6666667
C	8823333.33333333
C	9463333.33333333
C	8080000
C	8043333.33333333
C	8520000
C	9133333.33333333
C	11550000
C	9693333.33333333
C	9120000
C	10626666.6666667
C	12270000
C	10980000
C	9876666.66666667
C	9273333.33333333
C	9996666.66666667
C	11636666.6666667
C	11926666.6666667
C	11910000
C	8556666.66666667
C	9243333.33333333
C	8216666.66666667
C	11980000
C	8943333.33333333
C	9663333.33333333
C	11526666.6666667
C	8270000
C	10003333.3333333
C	8356666.66666667
C	13466666.6666667
C	7013333.33333333
C	8740000
C	10736666.6666667
C	9630000
C	8700000
C	10603333.3333333
C	11150000
C	10220000
C	10780000
C	9700000
C	12240000
C	11166666.6666667
C	10886666.6666667
C	11310000
C	8850000
C	10986666.6666667
C	11696666.6666667
C	9803333.33333333
C	9980000
C	10023333.3333333
C	11573333.3333333
C	8200000
C	7743333.33333333
C	7890000
C	7580000
C	10650000
C	10650000
C	7203333.33333333
C	10090000
C	7626666.66666667
C	7476666.66666667
C	7766666.66666667
C	9166666.66666667
C	9526666.66666667
C	7813333.33333333
C	9273333.33333333
C	9460000
C	7950000
C	11100000
C	10536666.6666667
C	7400000
C	8086666.66666667
C	7400000
C	9706666.66666667
C	9623333.33333333
C	8873333.33333333
C	7240000
C	10760000
C	10723333.3333333
C	6800000
C	9440000
C	8e+06
C	9093333.33333333
C	10256666.6666667
C	9683333.33333333
C	8566666.66666667
C	10726666.6666667
C	10286666.6666667
C	9516666.66666667
C	7543333.33333333
C	10726666.6666667
C	10473333.3333333
C	8846666.66666667
C	10583333.3333333
C	9230000
C	11103333.3333333
C	9823333.33333333
C	11283333.3333333
C	9853333.33333333
C	10266666.6666667
C	10903333.3333333
C	11513333.3333333
C	10690000
C	8490000
C	11036666.6666667
C	6643333.33333333
C	9193333.33333333
C	9346666.66666667
C	8616666.66666667
C	11996666.6666667
C	9130000
C	8006666.66666667
C	11266666.6666667
C	9713333.33333333
C	9896666.66666667
C	7210000
C	10843333.3333333
C	8916666.66666667
C	11040000
C	8783333.33333333
C	12406666.6666667
C	8666666.66666667
C	10220000
C	10873333.3333333
C	9580000
C	10133333.3333333
C	9526666.66666667
C	7516666.66666667
C	6963333.33333333
C	7060000
C	10586666.6666667
C	10656666.6666667
C	7736666.66666667
C	10406666.6666667
C	10736666.6666667
C	9720000
C	10056666.6666667
C	9550000
C	8823333.33333333
C	11840000
C	11240000
C	8583333.33333333
C	11293333.3333333
C	8406666.66666667
C	13050000
C	9616666.66666667
C	8620000
C	10283333.3333333
C	10556666.6666667
C	7026666.66666667
C	10866666.6666667
C	9533333.33333333
C	9970000
C	8553333.33333333
C	10923333.3333333
C	10110000
C	11560000
C	8733333.33333333
C	8853333.33333333
C	11160000
C	9916666.66666667
C	10286666.6666667
C	9900000
C	9153333.33333333
C	8250000
C	11063333.3333333
C	10226666.6666667
C	8650000
C	8426666.66666667
C	10803333.3333333
C	10613333.3333333
C	13156666.6666667
C	8843333.33333333
C	10410000
C	7536666.66666667
C	10626666.6666667
C	8570000
C	10043333.3333333
C	8440000
C	9293333.33333333
C	10513333.3333333
C	7560000
C	10883333.3333333
C	10676666.6666667
C	10513333.3333333
C	7483333.33333333
C	11540000
C	9570000
C	8403333.33333333
C	12376666.6666667
C	11143333.3333333
C	10506666.6666667
C	10036666.6666667
C	12680000
C	8926666.66666667
C	8220000
C	9800000
C	9473333.33333333
C	8810000
C	8103333.33333333
C	10553333.3333333
C	10833333.3333333
C	6990000
C	10316666.6666667
C	10483333.3333333
C	10273333.3333333
C	10673333.3333333
C	10330000
C	9480000
C	10240000
C	6406666.66666667
C	10400000
C	10013333.3333333
C	8866666.66666667
C	12973333.3333333
C	9713333.33333333
C	6456666.66666667
C	11346666.6666667
C	10076666.6666667
C	8050000
C	10050000
C	6866666.66666667
C	9890000
C	12986666.6666667
C	10210000
C	10350000
C	10713333.3333333
C	10843333.3333333
C	11750000
C	10706666.6666667
C	8200000
C	10793333.3333333
C	9150000
C	8246666.66666667
C	11056666.6666667
C	9366666.66666667
C	8973333.33333333
C	10463333.3333333
C	11576666.6666667
C	10306666.6666667
C	10130000
C	10986666.6666667
C	7900000
C	8556666.66666667
C	9603333.33333333
C	10256666.6666667
C	9946666.66666667
C	9213333.33333333
C	8986666.66666667
C	9853333.33333333
C	10516666.6666667
C	6573333.33333333
C	10910000
C	11026666.6666667
C	12186666.6666667
C	9746666.66666667
C	8813333.33333333
C	10313333.3333333
C	10483333.3333333
C	9123333.33333333
C	10560000
C	10700000
C	8326666.66666667
C	8990000
C	9713333.33333333
C	9996666.66666667
C	7066666.66666667
C	10143333.3333333
C	6680000
C	11980000
C	8e+06
C	8743333.33333333
C	9610000
C	11820000
C	11140000
C	7133333.33333333
C	10996666.6666667
C	8683333.33333333
C	9706666.66666667
C	8316666.66666667
C	10966666.6666667
C	12550000
C	11246666.6666667
C	12493333.3333333
C	6830000
C	7446666.66666667
C	9163333.33333333
C	11770000
C	10740000
C	8293333.33333333
C	8640000
C	9906666.66666667
C	12410000
C	9623333.33333333
C	10786666.6666667
C	11223333.3333333
C	6410000
C	10603333.3333333
C	9806666.66666667
C	9460000
C	8733333.33333333
C	8033333.33333333
C	10250000
C	12283333.3333333
C	9556666.66666667
C	11410000
C	8606666.66666667
C	10866666.6666667
C	8470000
C	7376666.66666667
C	9806666.66666667
C	11576666.6666667
C	9390000
C	6980000
C	9103333.33333333
C	9983333.33333333
C	8333333.33333333
C	9880000
C	8303333.33333333
C	10080000
C	9073333.33333333
C	10346666.6666667
C	9153333.33333333
C	8646666.66666667
C	10893333.3333333
C	6950000
C	10153333.3333333
C	11983333.3333333
C	10106666.6666667
C	9873333.33333333
C	8346666.66666667
C	9610000
C	11410000
C	9100000
C	11533333.3333333
C	10986666.6666667
C	11013333.3333333
C	9796666.66666667
C	11040000
C	8980000
C	10886666.6666667
C	9303333.33333333
C	8330000
C	10176666.6666667
C	10190000
C	9770000
C	10723333.3333333
C	10383333.3333333
C	10316666.6666667
C	11603333.3333333
C	9516666.66666667
C	9846666.66666667
C	9566666.66666667
C	11900000
C	10790000
C	10976666.6666667
C	8426666.66666667
C	9253333.33333333
C	8590000
C	9620000
C	9623333.33333333
C	9496666.66666667
C	9730000
C	9993333.33333333
C	9533333.33333333
C	13536666.6666667
C	11126666.6666667
C	9590000
C	10153333.3333333
C	11010000
C	10923333.3333333
C	11483333.3333333
C	7986666.66666667
C	10303333.3333333
C	9766666.66666667
C	9156666.66666667
C	10363333.3333333
C	10526666.6666667
C	10573333.3333333
C	11140000
C	6853333.33333333
C	10946666.6666667
C	10693333.3333333
C	10866666.6666667
C	11296666.6666667
C	9196666.66666667
C	8763333.33333333
C	9980000
C	9583333.33333333
C	9103333.33333333
C	9313333.33333333
C	6256666.66666667
C	11843333.3333333
C	12093333.3333333
C	8786666.66666667
C	9200000
C	11553333.3333333
C	10150000
C	11873333.3333333
C	8806666.66666667
C	8876666.66666667
C	8563333.33333333
C	11640000
C	9026666.66666667
C	9506666.66666667
C	11573333.3333333
C	11313333.3333333
C	9733333.33333333
C	11336666.6666667
C	11243333.3333333
C	11036666.6666667
C	8950000
C	11303333.3333333
C	8860000
C	8586666.66666667
C	8763333.33333333
C	11586666.6666667
C	7060000
C	9093333.33333333
C	10770000
C	10190000
C	9383333.33333333
C	7523333.33333333
C	9946666.66666667
C	10450000
C	8996666.66666667
C	9773333.33333333
C	12093333.3333333
C	8920000
C	7660000
C	8333333.33333333
C	8270000
C	9530000
C	11316666.6666667
C	9746666.66666667
C	10223333.3333333
C	8466666.66666667
C	11973333.3333333
C	11450000
C	11846666.6666667
C	11153333.3333333
C	9213333.33333333
C	9203333.33333333
C	11410000
C	7580000
C	10953333.3333333
C	8863333.33333333
C	7916666.66666667
C	9350000
C	9206666.66666667
C	11040000
C	11160000
C	10780000
C	9200000
C	11023333.3333333
C	12526666.6666667
C	9210000
C	11320000
C	9803333.33333333
C	10646666.6666667
C	12403333.3333333
C	9333333.33333333
C	8130000
C	9213333.33333333
C	11626666.6666667
C	7043333.33333333
C	9446666.66666667
C	10163333.3333333
C	8913333.33333333
C	11173333.3333333
C	8830000
C	10863333.3333333
C	10996666.6666667
C	9500000
C	9950000
C	7753333.33333333
C	9946666.66666667
C	8946666.66666667
C	8840000
C	12790000
C	11456666.6666667
C	9583333.33333333
C	9470000
C	11113333.3333333
C	11976666.6666667
C	9113333.33333333
C	10110000
C	9503333.33333333
C	10756666.6666667
C	9210000
C	10923333.3333333
C	12603333.3333333
C	10246666.6666667
C	11773333.3333333
C	10560000
C	10140000
C	8330000
C	8606666.66666667
C	8326666.66666667
C	9873333.33333333
C	10740000
C	9596666.66666667
C	9123333.33333333
C	8986666.66666667
C	10580000
C	12070000
C	13856666.6666667
C	10433333.3333333
C	8063333.33333333
C	8303333.33333333
C	12270000
C	9446666.66666667
C	8093333.33333333
C	9560000
C	9970000
C	11710000
C	9726666.66666667
C	9323333.33333333
C	8543333.33333333
C	9590000
C	10693333.3333333
C	10410000
C	9786666.66666667
C	10470000
C	11966666.6666667
C	11076666.6666667
C	10226666.6666667
C	10866666.6666667
C	10513333.3333333
C	11806666.6666667
C	10610000
C	10923333.3333333
C	11100000
C	10746666.6666667
C	10780000
C	9680000
C	9930000
C	8356666.66666667
C	9196666.66666667
C	8190000
C	11603333.3333333
C	10290000
C	8706666.66666667
C	10546666.6666667
C	9756666.66666667
C	10850000
C	9440000
C	11023333.3333333
C	9346666.66666667
C	9526666.66666667
C	9676666.66666667
C	9740000
C	9346666.66666667
C	9510000
C	8756666.66666667
C	9233333.33333333
C	10773333.3333333
C	9010000
C	9816666.66666667
C	9760000
C	9626666.66666667
C	9713333.33333333
C	11346666.6666667
C	10423333.3333333
C	8496666.66666667
C	10356666.6666667
C	14156666.6666667
C	9520000
C	11563333.3333333
C	7090000
C	8700000
C	9323333.33333333
C	9106666.66666667
C	9466666.66666667
C	10710000
C	7610000
C	12313333.3333333
C	9646666.66666667
C	10520000
C	12660000
C	10340000
C	9953333.33333333
C	11483333.3333333
C	7953333.33333333
C	10416666.6666667
C	8836666.66666667
C	8460000
C	6693333.33333333
C	8313333.33333333
C	12863333.3333333
C	10730000
C	8806666.66666667
C	12096666.6666667
C	8103333.33333333
C	10863333.3333333
C	10060000
C	10930000
C	9163333.33333333
C	7990000
C	9336666.66666667
C	10996666.6666667
C	10530000
C	9203333.33333333
C	8373333.33333333
C	11150000
C	11023333.3333333
C	11326666.6666667
C	9870000
C	10646666.6666667
C	13013333.3333333
C	9916666.66666667
C	10626666.6666667
C	9280000
C	10606666.6666667
C	8486666.66666667
C	10273333.3333333
C	9660000
C	10046666.6666667
C	8160000
C	9443333.33333333
C	10986666.6666667
C	8653333.33333333
C	11510000
C	10580000
C	7396666.66666667
C	11830000
C	10973333.3333333
C	8800000
C	10826666.6666667
C	9776666.66666667
C	8036666.66666667
C	10450000
C	9443333.33333333
C	7773333.33333333
C	9183333.33333333
C	10266666.6666667
C	10373333.3333333
C	9800000
C	8996666.66666667
C	11093333.3333333
C	8453333.33333333
C	9723333.33333333
C	9590000
C	12123333.3333333
C	9586666.66666667
C	8970000
C	9400000
C	10013333.3333333
C	8746666.66666667
C	7343333.33333333
C	9800000
C	7453333.33333333
C	11196666.6666667
C	12783333.3333333
C	9143333.33333333
C	10500000
C	9250000
C	11390000
C	11273333.3333333
C	11483333.3333333
C	9146666.66666667
C	10760000
C	9160000
C	6890000
C	10396666.6666667
C	6630000
C	11756666.6666667
C	12160000
C	11503333.3333333
C	8500000
C	8460000
C	9310000
C	10190000
C	9690000
C	10520000
C	9790000
C	8146666.66666667
C	10706666.6666667
C	11063333.3333333
C	12486666.6666667
C	8013333.33333333
C	10726666.6666667
C	6480000
C	6976666.66666667
C	11183333.3333333
C	10230000
C	8493333.33333333
C	7536666.66666667
C	10033333.3333333
C	8866666.66666667
C	9316666.66666667
C	9040000
C	7873333.33333333
C	11300000
C	13406666.6666667
C	10160000
C	9870000
C	9226666.66666667
C	9613333.33333333
C	10590000
C	8596666.66666667
C	11633333.3333333
C	12460000
C	8016666.66666667
C	9566666.66666667
C	9870000
C	9500000
C	9683333.33333333
C	9366666.66666667
C	10923333.3333333
C	9930000
C	12476666.6666667
C	9413333.33333333
C	8950000
C	7310000
C	11083333.3333333
C	9526666.66666667
C	8076666.66666667
C	7500000
C	8700000
C	10910000
C	9516666.66666667
C	10463333.3333333
C	10016666.6666667
C	9100000
C	9240000
C	10126666.6666667
C	10683333.3333333
C	9286666.66666667
C	9246666.66666667
C	8380000
C	10063333.3333333
C	9876666.66666667
C	8670000
C	9593333.33333333
C	11453333.3333333
C	9686666.66666667
C	8930000
C	7760000
C	8566666.66666667
C	9683333.33333333
C	9930000
C	9393333.33333333
C	10096666.6666667
C	10266666.6666667
C	12160000
C	7553333.33333333
C	11200000
C	9570000
C	8846666.66666667
C	10326666.6666667
C	10376666.6666667
C	9186666.66666667
C	9926666.66666667
C	9306666.66666667
C	12050000
C	7826666.66666667
C	8996666.66666667
C	9443333.33333333
C	8386666.66666667
C	8910000
C	8943333.33333333
C	9643333.33333333
C	8946666.66666667
C	8516666.66666667
C	9786666.66666667
C	11210000
C	9880000
C	10930000
C	11073333.3333333
C	10070000
C	10026666.6666667
C	8206666.66666667
C	7923333.33333333
C	7510000
C	9766666.66666667
C	7993333.33333333
C	13206666.6666667
C	10166666.6666667
C	8966666.66666667
C	9636666.66666667
C	7943333.33333333
C	8686666.66666667
C	6883333.33333333
C	11536666.6666667
C	8283333.33333333
C	11573333.3333333
C	9216666.66666667
C	9053333.33333333
C	8916666.66666667
C	10940000
C	8066666.66666667
C	9853333.33333333
C	9480000
C	10913333.3333333
C	9976666.66666667
C	10433333.3333333
C	11050000
C	9523333.33333333
C	11013333.3333333
C	9793333.33333333
C	12600000
C	8403333.33333333
C	11403333.3333333
C	11230000
C	8970000
C	9570000
C	11076666.6666667
C	9256666.66666667
C	9456666.66666667
C	9363333.33333333
C	12070000
C	11316666.6666667
C	9990000
C	8436666.66666667
C	10390000
C	9216666.66666667
C	8583333.33333333
C	7783333.33333333
C	9676666.66666667
C	8873333.33333333
C	8500000
C	11686666.6666667
C	9120000
C	11220000
C	10420000
C	9363333.33333333
C	9373333.33333333
C	9076666.66666667
C	9280000
C	7763333.33333333
C	12526666.6666667
C	11253333.3333333
C	5926666.66666667
C	8850000
C	10186666.6666667
C	6543333.33333333
C	9023333.33333333
C	11893333.3333333
C	8070000
C	11166666.6666667
C	8170000
C	8323333.33333333
C	8146666.66666667
C	10696666.6666667
C	11316666.6666667
C	11800000
C	10016666.6666667
C	9326666.66666667
C	7786666.66666667
C	8966666.66666667
C	8210000
C	9153333.33333333
C	9210000
C	11060000
C	8956666.66666667
C	9610000
C	14283333.3333333
C	10853333.3333333
