v_cp	max_depth	min_split	minbucket	ganancia_promedio
-0.4	10	400	200	9478000
-0.4	10	200	1	9750667
-0.4	10	200	2	9704667
-0.4	10	200	3	9698667
-0.4	10	200	4	9822000
-0.4	10	200	5	9641333
-0.4	10	200	20	7626667
-0.4	10	200	40	7147333
-0.4	10	200	66	8117333
-0.4	10	200	100	7430000
-0.4	10	100	1	9782667
-0.4	10	100	2	9729333
-0.4	10	100	3	9720667
-0.4	10	100	4	9856667
-0.4	10	100	5	9568000
-0.4	10	100	10	9168667
-0.4	10	100	20	7927333
-0.4	10	100	33	7494000
-0.4	10	100	50	7647333
-0.4	10	50	1	9841333
-0.4	10	50	2	9710667
-0.4	10	50	3	9768667
-0.4	10	50	4	9832667
-0.4	10	50	5	9625333
-0.4	10	50	10	9395333
-0.4	10	50	16	8972000
-0.4	10	50	25	8444667
-0.4	10	20	1	9713333
-0.4	10	20	2	9643333
-0.4	10	20	3	9702667
-0.4	10	20	4	9756000
-0.4	10	20	5	9406000
-0.4	10	20	6	9780000
-0.4	10	20	10	9432667
-0.4	10	10	1	9734000
-0.4	10	10	2	9725333
-0.4	10	10	3	9750000
-0.4	10	10	4	9824000
-0.4	10	10	5	9418667
-0.4	10	5	1	9674667
-0.4	10	5	2	9686667
-0.4	10	5	3	9714000
-0.4	10	5	4	9767333
-0.4	10	5	5	9418667
-0.4	10	5	0	9674667
-0.4	15	1000	1	10052000
-0.4	15	1000	2	8952000
-0.4	15	1000	3	9363333
-0.4	15	1000	4	9561333
-0.4	15	1000	5	9635333
-0.4	15	1000	100	9898667
-0.4	15	1000	200	10250667
-0.4	15	1000	333	10938000
-0.4	15	1000	500	10863333
-0.4	15	800	1	9784667
-0.4	15	800	2	8860667
-0.4	15	800	3	9170000
-0.4	15	800	4	9663333
-0.4	15	800	5	9578667
-0.4	15	800	80	9126000
-0.4	15	800	160	10006000
-0.4	15	800	266	10120667
-0.4	15	800	400	10886000
-0.4	15	600	1	9283333
-0.4	15	600	2	8259333
-0.4	15	600	3	8664667
-0.4	15	600	4	9148667
-0.4	15	600	5	9052000
-0.4	15	600	60	8800000
-0.4	15	600	120	9689333
-0.4	15	600	200	9752000
-0.4	15	600	300	10167333
-0.4	15	400	1	9188000
-0.4	15	400	2	7962000
-0.4	15	400	3	7898667
-0.4	15	400	4	8375333
-0.4	15	400	5	8291333
-0.4	15	400	40	6344000
-0.4	15	400	80	7816667
-0.4	15	400	133	8248000
-0.4	15	400	200	9244000
-0.4	15	200	1	9160667
-0.4	15	200	2	7880000
-0.4	15	200	3	7418000
-0.4	15	200	4	7262667
-0.4	15	200	5	7598000
-0.4	15	200	20	5673333
-0.4	15	200	40	5406000
-0.4	15	200	66	6529333
-0.4	15	200	100	6388667
-0.4	15	100	1	9160000
-0.4	15	100	2	7745333
-0.4	15	100	3	7569333
-0.4	15	100	4	7073333
-0.4	15	100	5	7181333
-0.4	15	100	10	6043333
-0.4	15	100	20	5363333
-0.4	15	100	33	4322000
-0.4	15	100	50	4835333
-0.4	15	50	1	9248667
-0.4	15	50	2	7770000
-0.4	15	50	3	7762667
-0.4	15	50	4	6907333
-0.4	15	50	5	7261333
-0.4	15	50	10	6306000
-0.4	15	50	16	5604667
-0.4	15	50	25	4837333
-0.4	15	20	1	9105333
-0.4	15	20	2	7574667
-0.4	15	20	3	7406000
-0.4	15	20	4	6688667
-0.4	15	20	5	6902667
-0.4	15	20	6	6582667
-0.4	15	20	10	5716667
-0.4	15	10	1	9150667
-0.4	15	10	2	7646667
-0.4	15	10	3	7566000
-0.4	15	10	4	6570000
-0.4	15	10	5	6853333
-0.4	15	5	1	9108000
-0.4	15	5	2	7612000
-0.4	15	5	3	7520000
-0.4	15	5	4	6570667
-0.4	15	5	5	6853333
-0.4	15	5	0	9108000
-0.4	20	1000	1	9934667
-0.4	20	1000	2	9316000
-0.4	20	1000	3	9204000
-0.4	20	1000	4	9335333
-0.4	20	1000	5	9204000
-0.4	20	1000	100	9898667
-0.4	20	1000	200	10250667
-0.4	20	1000	333	10938000
-0.4	20	1000	500	10863333
-0.4	20	800	1	9601333
-0.4	20	800	2	9146667
-0.4	20	800	3	8918667
-0.4	20	800	4	9323333
-0.4	20	800	5	9098667
-0.4	20	800	80	9113333
-0.4	20	800	160	10006000
-0.4	20	800	266	10120667
-0.4	20	800	400	10886000
-0.4	20	600	1	9210667
-0.4	20	600	2	8423333
-0.4	20	600	3	8634000
-0.4	20	600	4	8888000
-0.4	20	600	5	8057333
-0.4	20	600	60	8781333
-0.4	20	600	120	9689333
-0.4	20	600	200	9752000
-0.4	20	600	300	10167333
-0.4	20	400	1	8685333
-0.4	20	400	2	7598667
-0.4	20	400	3	7184000
-0.4	20	400	4	7698000
-0.4	20	400	5	7464000
-0.4	20	400	40	6101333
-0.4	20	400	80	7784000
-0.4	20	400	133	8248000
-0.4	20	400	200	9244000
-0.4	20	200	1	8755333
-0.4	20	200	2	7206000
-0.4	20	200	3	5850000
-0.4	20	200	4	5846667
-0.4	20	200	5	5876667
-0.4	20	200	20	5116667
-0.4	20	200	40	5098667
-0.4	20	200	66	6443333
-0.4	20	200	100	6300000
-0.4	20	100	1	8639333
-0.4	20	100	2	6694667
-0.4	20	100	3	5531333
-0.4	20	100	4	5202000
-0.4	20	100	5	4976000
-0.4	20	100	10	5045333
-0.4	20	100	20	4633333
-0.4	20	100	33	4064000
-0.4	20	100	50	4472000
-0.4	20	50	1	8663333
-0.4	20	50	2	6401333
-0.4	20	50	3	5480000
-0.4	20	50	4	4419333
-0.4	20	50	5	4445333
-0.4	20	50	10	4960667
-0.4	20	50	16	3999333
-0.4	20	50	25	4192667
-0.4	20	20	1	8232000
-0.4	20	20	2	5897333
-0.4	20	20	3	5185333
-0.4	20	20	4	3675333
-0.4	20	20	5	3191333
-0.4	20	20	6	3374667
-0.4	20	20	10	3744000
-0.4	20	10	1	8264667
-0.4	20	10	2	5852000
-0.4	20	10	3	4887333
-0.4	20	10	4	2994667
-0.4	20	10	5	2754667
-0.4	20	5	1	8255333
-0.4	20	5	2	5694000
-0.4	20	5	3	4686667
-0.4	20	5	4	2937333
-0.4	20	5	5	2754667
-0.4	20	5	0	8255333
-0.4	50	1000	1	NA
-0.4	50	1000	2	NA
-0.4	50	1000	3	NA
-0.4	50	1000	4	NA
-0.4	50	1000	5	NA
-0.4	50	1000	100	9898667
-0.4	50	1000	200	10250667
-0.4	50	1000	333	10938000
-0.4	50	1000	500	10863333
-0.4	50	800	1	NA
-0.4	50	800	2	NA
-0.4	50	800	3	NA
-0.4	50	800	4	NA
-0.4	50	800	5	NA
-0.4	50	800	80	9113333
-0.4	50	800	160	10006000
-0.4	50	800	266	10120667
-0.4	50	800	400	10886000
-0.4	50	600	1	NA
-0.4	50	600	2	NA
-0.4	50	600	3	NA
-0.4	50	600	4	NA
-0.4	50	600	5	NA
-0.4	50	600	60	8758667
-0.4	50	600	120	9689333
-0.4	50	600	200	9752000
-0.4	50	600	300	10167333
-0.4	50	400	1	NA
-0.4	50	400	2	NA
-0.4	50	400	3	NA
-0.4	50	400	4	NA
-0.4	50	400	5	NA
-0.4	50	400	40	6020667
-0.4	50	400	80	7784000
-0.4	50	400	133	8248000
-0.4	50	400	200	9244000
-0.4	50	200	1	NA
-0.4	50	200	2	NA
-0.4	50	200	3	NA
-0.4	50	200	4	NA
-0.4	50	200	5	NA
-0.4	50	200	20	4846667
-0.4	50	200	40	4968000
-0.4	50	200	66	6420667
-0.4	50	200	100	6300000
-0.4	50	100	1	NA
-0.4	50	100	2	NA
-0.4	50	100	3	NA
-0.4	50	100	4	NA
-0.4	50	100	5	NA
-0.4	50	100	10	NA
-0.4	50	100	20	4372000
-0.4	50	100	33	3884667
-0.4	50	100	50	4414000
-0.4	50	50	1	NA
-0.4	50	50	2	NA
-0.4	50	50	3	NA
-0.4	50	50	4	NA
-0.4	50	50	5	NA
-0.4	50	50	10	NA
-0.4	50	50	16	NA
-0.4	50	50	25	3884667
-0.4	50	20	1	NA
-0.4	50	20	2	NA
-0.4	50	20	3	NA
-0.4	50	20	4	NA
-0.4	50	20	5	NA
-0.4	50	20	6	NA
-0.4	50	20	10	NA
-0.4	50	10	1	NA
-0.4	50	10	2	NA
-0.4	50	10	3	NA
-0.4	50	10	4	NA
-0.4	50	10	5	NA
-0.4	50	5	1	NA
-0.4	50	5	2	NA
-0.4	50	5	3	NA
-0.4	50	5	4	NA
-0.4	50	5	5	NA
-0.4	50	5	0	NA
-0.4	100	1000	1	NA
-0.4	100	1000	2	NA
-0.4	100	1000	3	NA
-0.4	100	1000	4	NA
-0.4	100	1000	5	NA
-0.4	100	1000	100	9898667
-0.4	100	1000	200	10250667
-0.4	100	1000	333	10938000
-0.4	100	1000	500	10863333
-0.4	100	800	1	NA
-0.4	100	800	2	NA
-0.4	100	800	3	NA
-0.4	100	800	4	NA
-0.4	100	800	5	NA
-0.4	100	800	80	9113333
-0.4	100	800	160	10006000
-0.4	100	800	266	10120667
-0.4	100	800	400	10886000
-0.4	100	600	1	NA
-0.4	100	600	2	NA
-0.4	100	600	3	NA
-0.4	100	600	4	NA
-0.4	100	600	5	NA
-0.4	100	600	60	8758667
-0.4	100	600	120	9689333
-0.4	100	600	200	9752000
-0.4	100	600	300	10167333
-0.4	100	400	1	NA
-0.4	100	400	2	NA
-0.4	100	400	3	NA
-0.4	100	400	4	NA
-0.4	100	400	5	NA
-0.4	100	400	40	6020667
-0.4	100	400	80	7784000
-0.4	100	400	133	8248000
-0.4	100	400	200	9244000
-0.4	100	200	1	NA
-0.4	100	200	2	NA
-0.4	100	200	3	NA
-0.4	100	200	4	NA
-0.4	100	200	5	NA
-0.4	100	200	20	4846667
-0.4	100	200	40	4968000
-0.4	100	200	66	6420667
-0.4	100	200	100	6300000
-0.4	100	100	1	NA
-0.4	100	100	2	NA
-0.4	100	100	3	NA
-0.4	100	100	4	NA
-0.4	100	100	5	NA
-0.4	100	100	10	NA
-0.4	100	100	20	4372000
-0.4	100	100	33	3884667
-0.4	100	100	50	4414000
-0.4	100	50	1	NA
-0.4	100	50	2	NA
-0.4	100	50	3	NA
-0.4	100	50	4	NA
-0.4	100	50	5	NA
-0.4	100	50	10	NA
-0.4	100	50	16	NA
-0.4	100	50	25	3884667
-0.4	100	20	1	NA
-0.4	100	20	2	NA
-0.4	100	20	3	NA
-0.4	100	20	4	NA
-0.4	100	20	5	NA
-0.4	100	20	6	NA
-0.4	100	20	10	NA
-0.4	100	10	1	NA
-0.4	100	10	2	NA
-0.4	100	10	3	NA
-0.4	100	10	4	NA
-0.4	100	10	5	NA
-0.4	100	5	1	NA
-0.4	100	5	2	NA
-0.4	100	5	3	NA
-0.4	100	5	4	NA
-0.4	100	5	5	NA
-0.4	100	5	0	NA
-0.4	200	1000	1	NA
-0.4	200	1000	2	NA
-0.4	200	1000	3	NA
-0.4	200	1000	4	NA
-0.4	200	1000	5	NA
-0.4	200	1000	100	9898667
-0.4	200	1000	200	10250667
-0.4	200	1000	333	10938000
-0.4	200	1000	500	10863333
-0.4	200	800	1	NA
-0.4	200	800	2	NA
-0.4	200	800	3	NA
-0.4	200	800	4	NA
-0.4	200	800	5	NA
-0.4	200	800	80	9113333
-0.4	200	800	160	10006000
-0.4	200	800	266	10120667
-0.4	200	800	400	10886000
-0.4	200	600	1	NA
-0.4	200	600	2	NA
-0.4	200	600	3	NA
-0.4	200	600	4	NA
-0.4	200	600	5	NA
-0.4	200	600	60	8758667
-0.4	200	600	120	9689333
-0.4	200	600	200	9752000
-0.4	200	600	300	10167333
-0.4	200	400	1	NA
-0.4	200	400	2	NA
-0.4	200	400	3	NA
-0.4	200	400	4	NA
-0.4	200	400	5	NA
-0.4	200	400	40	6020667
-0.4	200	400	80	7784000
-0.4	200	400	133	8248000
-0.4	200	400	200	9244000
-0.4	200	200	1	NA
-0.4	200	200	2	NA
-0.4	200	200	3	NA
-0.4	200	200	4	NA
-0.4	200	200	5	NA
-0.4	200	200	20	4846667
-0.4	200	200	40	4968000
-0.4	200	200	66	6420667
-0.4	200	200	100	6300000
-0.4	200	100	1	NA
-0.4	200	100	2	NA
-0.4	200	100	3	NA
-0.4	200	100	4	NA
-0.4	200	100	5	NA
-0.4	200	100	10	NA
-0.4	200	100	20	4372000
-0.4	200	100	33	3884667
-0.4	200	100	50	4414000
-0.4	200	50	1	NA
-0.4	200	50	2	NA
-0.4	200	50	3	NA
-0.4	200	50	4	NA
-0.4	200	50	5	NA
-0.4	200	50	10	NA
-0.4	200	50	16	NA
-0.4	200	50	25	3884667
-0.4	200	20	1	NA
-0.4	200	20	2	NA
-0.4	200	20	3	NA
-0.4	200	20	4	NA
-0.4	200	20	5	NA
-0.4	200	20	6	NA
-0.4	200	20	10	NA
-0.4	200	10	1	NA
-0.4	200	10	2	NA
-0.4	200	10	3	NA
-0.4	200	10	4	NA
-0.4	200	10	5	NA
-0.4	200	5	1	NA
-0.4	200	5	2	NA
-0.4	200	5	3	NA
-0.4	200	5	4	NA
-0.4	200	5	5	NA
-0.4	200	5	0	NA
-0.4	500	1000	1	NA
-0.4	500	1000	2	NA
-0.4	500	1000	3	NA
-0.4	500	1000	4	NA
-0.4	500	1000	5	NA
-0.4	500	1000	100	9898667
-0.4	500	1000	200	10250667
-0.4	500	1000	333	10938000
-0.4	500	1000	500	10863333
-0.4	500	800	1	NA
-0.4	500	800	2	NA
-0.4	500	800	3	NA
-0.4	500	800	4	NA
-0.4	500	800	5	NA
-0.4	500	800	80	9113333
-0.4	500	800	160	10006000
-0.4	500	800	266	10120667
-0.4	500	800	400	10886000
-0.4	500	600	1	NA
-0.4	500	600	2	NA
-0.4	500	600	3	NA
-0.4	500	600	4	NA
-0.4	500	600	5	NA
-0.4	500	600	60	8758667
-0.4	500	600	120	9689333
-0.4	500	600	200	9752000
-0.4	500	600	300	10167333
-0.4	500	400	1	NA
-0.4	500	400	2	NA
-0.4	500	400	3	NA
-0.4	500	400	4	NA
-0.4	500	400	5	NA
-0.4	500	400	40	6020667
-0.4	500	400	80	7784000
-0.4	500	400	133	8248000
-0.4	500	400	200	9244000
-0.4	500	200	1	NA
-0.4	500	200	2	NA
-0.4	500	200	3	NA
-0.4	500	200	4	NA
-0.4	500	200	5	NA
-0.4	500	200	20	4846667
-0.4	500	200	40	4968000
-0.4	500	200	66	6420667
-0.4	500	200	100	6300000
-0.4	500	100	1	NA
-0.4	500	100	2	NA
-0.4	500	100	3	NA
-0.4	500	100	4	NA
-0.4	500	100	5	NA
-0.4	500	100	10	NA
-0.4	500	100	20	4372000
-0.4	500	100	33	3884667
-0.4	500	100	50	4414000
-0.4	500	50	1	NA
-0.4	500	50	2	NA
-0.4	500	50	3	NA
-0.4	500	50	4	NA
-0.4	500	50	5	NA
-0.4	500	50	10	NA
-0.4	500	50	16	NA
-0.4	500	50	25	3884667
-0.4	500	20	1	NA
-0.4	500	20	2	NA
-0.4	500	20	3	NA
-0.4	500	20	4	NA
-0.4	500	20	5	NA
-0.4	500	20	6	NA
-0.4	500	20	10	NA
-0.4	500	10	1	NA
-0.4	500	10	2	NA
-0.4	500	10	3	NA
-0.4	500	10	4	NA
-0.4	500	10	5	NA
-0.4	500	5	1	NA
-0.4	500	5	2	NA
-0.4	500	5	3	NA
-0.4	500	5	4	NA
-0.4	500	5	5	NA
-0.4	500	5	0	NA
-0.4	700	1000	1	NA
-0.4	700	1000	2	NA
-0.4	700	1000	3	NA
-0.4	700	1000	4	NA
-0.4	700	1000	5	NA
-0.4	700	1000	100	9898667
-0.4	700	1000	200	10250667
-0.4	700	1000	333	10938000
-0.4	700	1000	500	10863333
-0.4	700	800	1	NA
-0.4	700	800	2	NA
-0.4	700	800	3	NA
-0.4	700	800	4	NA
-0.4	700	800	5	NA
-0.4	700	800	80	9113333
-0.4	700	800	160	10006000
-0.4	700	800	266	10120667
-0.4	700	800	400	10886000
-0.4	700	600	1	NA
-0.4	700	600	2	NA
-0.4	700	600	3	NA
-0.4	700	600	4	NA
-0.4	700	600	5	NA
-0.4	700	600	60	8758667
-0.4	700	600	120	9689333
-0.4	700	600	200	9752000
-0.4	700	600	300	10167333
-0.4	700	400	1	NA
-0.4	700	400	2	NA
-0.4	700	400	3	NA
-0.4	700	400	4	NA
-0.4	700	400	5	NA
-0.4	700	400	40	6020667
-0.4	700	400	80	7784000
-0.4	700	400	133	8248000
-0.4	700	400	200	9244000
-0.4	700	200	1	NA
-0.4	700	200	2	NA
-0.4	700	200	3	NA
-0.4	700	200	4	NA
-0.4	700	200	5	NA
-0.4	700	200	20	4846667
-0.4	700	200	40	4968000
-0.4	700	200	66	6420667
-0.4	700	200	100	6300000
-0.4	700	100	1	NA
-0.4	700	100	2	NA
-0.4	700	100	3	NA
-0.4	700	100	4	NA
-0.4	700	100	5	NA
-0.4	700	100	10	NA
-0.4	700	100	20	4372000
-0.4	700	100	33	3884667
-0.4	700	100	50	4414000
-0.4	700	50	1	NA
-0.4	700	50	2	NA
-0.4	700	50	3	NA
-0.4	700	50	4	NA
-0.4	700	50	5	NA
-0.4	700	50	10	NA
-0.4	700	50	16	NA
-0.4	700	50	25	3884667
-0.4	700	20	1	NA
-0.4	700	20	2	NA
-0.4	700	20	3	NA
-0.4	700	20	4	NA
-0.4	700	20	5	NA
-0.4	700	20	6	NA
-0.4	700	20	10	NA
-0.4	700	10	1	NA
-0.4	700	10	2	NA
-0.4	700	10	3	NA
-0.4	700	10	4	NA
-0.4	700	10	5	NA
-0.4	700	5	1	NA
-0.4	700	5	2	NA
-0.4	700	5	3	NA
